from,to,date,value
2718160,2718161,2016-05-02,1000000000.0
2716584,2718154,2016-05-02,100000000000.0
2716295,2717599,2016-05-02,520000000.0
2337263,2715679,2016-05-02,72000000000.0
2717197,2716381,2016-05-02,20000000000000.0
2718001,2718153,2016-05-02,3000000.0
2718155,2337263,2016-05-02,1400000000.0
2717826,2717827,2016-05-02,500000000000.0
2717826,2717827,2016-05-02,588465500000.0
2717808,2337263,2016-05-02,100000000000.0
1940461,256505,2016-05-02,3099900.0
2337263,299817,2016-05-03,1000000000.0
2718029,2718030,2016-05-03,2250000000000.0
2718172,2337263,2016-05-03,1000000000.0
2337263,2717526,2016-05-03,10000000000.0
2718167,2716582,2016-05-03,2000000000.0
2337263,2718162,2016-05-03,1000000000.0
2718173,2337263,2016-05-03,435020000000.0
2718103,2337263,2016-05-03,815357300000.0
2713927,2718164,2016-05-03,1000000000.0
2337263,2717655,2016-05-03,34997000000.0
2716910,2716590,2016-05-03,1000000000.0
2717815,2718167,2016-05-03,2000000000.0
2337263,2717655,2016-05-03,38113999990.0
2718165,2337263,2016-05-03,10051200000.0
2717815,2718167,2016-05-03,100000000000.0
251369,2718165,2016-05-03,10041200000.0
2718098,2337263,2016-05-03,500000000000.0
2337263,2718047,2016-05-03,6000000000.0
2713927,2718164,2016-05-03,999000000000.0
2718163,2337263,2016-05-03,11000000000.0
2717709,2718173,2016-05-03,435020000000.0
2718029,2718103,2016-05-03,815357300000.0
43662,2715967,2016-05-03,15000000000.0
2718167,2716582,2016-05-03,148000000000.0
2718170,2337263,2016-05-03,575560560.0
2718097,2718166,2016-05-03,100000000000.0
2715999,2713355,2016-05-03,36200000000.0
2337263,2717655,2016-05-03,1000000.0
2337263,2713300,2016-05-03,181000000000.0
2718029,2718163,2016-05-03,11000000000.0
2337263,1744945,2016-05-03,1000000000.0
2718168,2716908,2016-05-03,5445100000.0
2337263,2717029,2016-05-03,1000000000.0
2337263,2713300,2016-05-03,191830000000.0
2710888,2715954,2016-05-03,62254700000.0
2337263,1744945,2016-05-03,250000000.0
2718171,2718172,2016-05-03,1000000000.0
2337263,2718162,2016-05-03,2061414250.0
2717815,2718167,2016-05-03,1000000000.0
2718097,2718166,2016-05-03,400000000000.0
2718162,299817,2016-05-03,2061414250.0
2337263,2710196,2016-05-03,11005341070.0
2337263,1744945,2016-05-03,4200000.0
2717977,2717978,2016-05-03,100000000000.0
2717815,2718167,2016-05-03,355000000000.0
2718169,2713181,2016-05-03,37082100000.0
299817,2718170,2016-05-03,575560560.0
2337263,2718156,2016-05-03,211634844050.0
2718097,2718098,2016-05-03,500000000000.0
2716590,2716910,2016-05-03,1000000000.0
2718162,299817,2016-05-03,1000000000.0
251369,2718165,2016-05-03,10000000.0
2717964,2713961,2016-05-04,3578532300000.0
2717966,2713961,2016-05-04,42998100000000.0
2718175,2716274,2016-05-04,50000000000.0
345127,2718198,2016-05-04,200000000000.0
2718196,2712728,2016-05-04,1000000000.0
310674,2718190,2016-05-04,1826720000000.0
2718012,2713961,2016-05-04,507708399990.0
466844,2712267,2016-05-04,349000000000.0
2718001,2718153,2016-05-04,100000.0
2718195,2717904,2016-05-04,12000000000.0
2337263,2716378,2016-05-04,5000000000.0
2717949,2713961,2016-05-04,369364100000.0
2718183,2718184,2016-05-04,5000000000.0
2718029,2718030,2016-05-04,750000000000.0
2717086,2718191,2016-05-04,1000000000.0
305151,2718180,2016-05-04,5000000000.0
2717985,2713961,2016-05-04,922801700000.0
2718177,2718178,2016-05-04,241496899990.0
2713495,2718179,2016-05-04,873000000000.0
2718175,2716274,2016-05-04,100000000.0
2718067,2713961,2016-05-04,1001000000000.0
2718195,2717904,2016-05-04,30000000000.0
2717840,2713961,2016-05-04,537472614400.0
366026,2717985,2016-05-04,198000000000.0
2718185,2718186,2016-05-04,1000000000.0
2337263,2714920,2016-05-04,996353547010.0
2718084,2713961,2016-05-04,1193044700000.0
2718156,2713961,2016-05-04,281634844050.0
2718006,2713961,2016-05-04,26000000000000.0
256505,2718187,2016-05-04,144500000000.0
2717956,2713961,2016-05-04,364418800000.0
2718032,2713961,2016-05-04,424000000000.0
256505,2718001,2016-05-04,200000.0
2717947,2713961,2016-05-04,616000000000.0
2337263,2717240,2016-05-04,1000000000.0
2718197,2713961,2016-05-04,949181400000.0
2718030,2713961,2016-05-04,4875000000000.0
2337263,2713493,2016-05-04,46000000000.0
2718026,2713961,2016-05-04,191117400000.0
1446477,2718176,2016-05-04,5000000000.0
2718175,2716274,2016-05-04,109000000000.0
2718063,2713961,2016-05-04,14852444400000.0
2718177,2718178,2016-05-04,10.0
2716584,193649,2016-05-04,1000000000.0
310674,2718189,2016-05-04,1826720000000.0
2718137,2713961,2016-05-04,7552765900000.0
2718183,2718184,2016-05-04,1190440000000.0
2717965,2713961,2016-05-04,251120600000.0
2337263,2718199,2016-05-04,2000000000.0
2718142,2713961,2016-05-04,200000000000.0
2717843,2713961,2016-05-04,200000000000.0
2337263,2718127,2016-05-04,8787295000.0
2337263,2717889,2016-05-04,10000000000.0
2337263,2717274,2016-05-04,2392999990.0
2717946,2713961,2016-05-04,502000000000.0
2337263,2713493,2016-05-04,189000000000.0
2718198,2713961,2016-05-04,205000000000.0
2717996,2713961,2016-05-04,1124000000000.0
2718066,2713961,2016-05-04,3919000000000.0
2718106,2713961,2016-05-04,2534000000000.0
2718001,2718153,2016-05-04,4000000.0
2718127,2717891,2016-05-04,8787295000.0
2337263,2718192,2016-05-04,15000000000.0
466844,2712267,2016-05-04,1000000000.0
2717960,2713961,2016-05-04,3831000000000.0
2717961,2713961,2016-05-04,682690000000.0
2718164,2713961,2016-05-04,1000000000000.0
2718140,2718001,2016-05-04,100000.0
2717914,2717915,2016-05-04,400000000000.0
2718192,2713961,2016-05-04,265918784150.0
2337263,2718179,2016-05-04,50000000000.0
2337263,238680,2016-05-04,2999900000.0
2718028,2713961,2016-05-04,281984100000.0
256505,2718001,2016-05-04,300000.0
2717978,2713961,2016-05-04,205110100000.0
2718154,2713961,2016-05-04,101000000000.0
2717955,2713961,2016-05-04,742259100000.0
2718034,2713961,2016-05-04,509182300000.0
2718077,2713961,2016-05-04,290000000000.0
2337263,2713290,2016-05-04,6623315330.0
2337263,2713290,2016-05-04,85170000000.0
2713495,2713493,2016-05-04,615000000000.0
2337263,238680,2016-05-04,100000.0
67660,2712527,2016-05-04,1449000000000.0
2337263,2713290,2016-05-04,89542499870.0
2718058,2718181,2016-05-04,100000000.0
256505,2718197,2016-05-04,6000000000.0
2337263,2717029,2016-05-04,29047935590.0
2717979,2713961,2016-05-04,1800000000000.0
2718018,2713961,2016-05-04,406300000000.0
2337263,2717889,2016-05-04,190086849420.0
2717985,2713961,2016-05-04,198000000000.0
256505,2718197,2016-05-04,943181400000.0
2718167,2717816,2016-05-04,305000000000.0
345127,2718198,2016-05-04,5000000000.0
2718058,2718181,2016-05-04,380350000000.0
2718187,2714351,2016-05-04,144500000000.0
2713961,2718188,2016-05-04,100000000.0
2717827,2713961,2016-05-04,1089465500000.0
2718182,2717915,2016-05-04,16746300000.0
2718182,2717915,2016-05-04,1000000000.0
2718055,2713961,2016-05-04,513459500000.0
2718193,2718194,2016-05-04,77000000000.0
2718073,2713961,2016-05-04,2164145900000.0
2718041,2713961,2016-05-04,347665300000.0
310674,2718189,2016-05-04,9050000.0
2718166,2713961,2016-05-04,500000000000.0
2337263,2718192,2016-05-04,500000000000.0
2718068,2713961,2016-05-04,1097079559170.0
2714805,2716922,2016-05-04,1500000000000.0
2718047,2717840,2016-05-04,6000000000.0
2716584,2717914,2016-05-04,2690000000000.0
2718044,2713961,2016-05-04,300000000000.0
305151,2718180,2016-05-04,743588200000.0
2718101,2713961,2016-05-04,712799800000.0
2718039,2713961,2016-05-04,7265402200000.0
2337263,2718192,2016-05-04,250918784150.0
2718051,2713961,2016-05-04,300000000000.0
2718046,2713961,2016-05-04,500000000000.0
2337263,2718174,2016-05-04,11000000000.0
2337263,2713493,2016-05-04,300000000000.0
2718128,2717481,2016-05-04,366863400000.0
2716584,2717914,2016-05-04,10000000000.0
2718167,2717816,2016-05-04,10000000.0
2718001,2717798,2016-05-04,300000.0
2718029,2718030,2016-05-04,674000000000.0
2718085,2713961,2016-05-04,165000000000.0
2718196,2712728,2016-05-04,604324100000.0
256505,2717799,2016-05-05,70712516700.0
2718207,2718208,2016-05-05,73000000000.0
2337263,2717061,2016-05-05,10000000000.0
2718171,2718223,2016-05-05,177000000000.0
2718215,2337263,2016-05-05,8000000000.0
2716287,2337263,2016-05-05,971406210.0
2718192,2713961,2016-05-05,700000000000.0
2716584,2718154,2016-05-05,900000000000.0
2337263,2717061,2016-05-05,215828000000.0
2718171,2718200,2016-05-05,100000000.0
2717799,2713961,2016-05-05,138926534400.0
2718222,2337263,2016-05-05,20000000000.0
2718206,2713961,2016-05-05,228480000000.0
2718219,2337263,2016-05-05,100000000.0
2718171,2718222,2016-05-05,20000000000.0
2718149,2718205,2016-05-05,224500000000.0
2713961,2716287,2016-05-05,1473380610.0
2718204,2713961,2016-05-05,5000000000000.0
2337263,2712344,2016-05-05,10000000.0
2337263,2717852,2016-05-05,179072160.0
2717799,2713961,2016-05-05,121720951700.0
2718203,2713961,2016-05-05,701000000000.0
2716287,2337263,2016-05-05,1000000000.0
2337263,2717852,2016-05-05,2197891710.0
2718198,2713961,2016-05-05,200000000000.0
2717807,2717808,2016-05-05,500000000000.0
2337263,2717852,2016-05-05,2000000010.0
2713961,2716287,2016-05-05,606353550.0
2718185,2718202,2016-05-05,19000000000.0
256505,2717799,2016-05-05,292040766900.0
256505,2717799,2016-05-05,66000000000.0
2713961,2713480,2016-05-05,1000000000.0
2337263,2716763,2016-05-05,9000000000.0
2718217,2718218,2016-05-05,2000000000.0
2717799,2713961,2016-05-05,592369237800.0
256505,2717799,2016-05-05,162601136100.0
2718201,2718056,2016-05-05,1000000000.0
2718187,2718216,2016-05-05,9000000000.0
256505,2717799,2016-05-05,429768101700.0
2716287,2337263,2016-05-05,2000000000.0
2718201,2718056,2016-05-05,300000000000.0
2337263,2718206,2016-05-05,228480000000.0
106251,2717581,2016-05-05,2000000000.0
2718151,2716901,2016-05-05,200000000000.0
2718171,2718221,2016-05-05,1000000000.0
2718210,2713961,2016-05-05,978358500000.0
2713961,2716287,2016-05-05,971406210.0
256505,2716343,2016-05-05,15352132500.0
2716584,2718154,2016-05-05,100000000000.0
2717522,254550,2016-05-05,240000000.0
255809,2718204,2016-05-05,5000000000000.0
2717799,2713961,2016-05-05,178091530200.0
2718166,2713961,2016-05-05,1000000000000.0
2718201,2718203,2016-05-05,300000000000.0
2718171,2718219,2016-05-05,100000000.0
256505,2717799,2016-05-05,103663932300.0
2713961,2716287,2016-05-05,1000000000.0
2718209,2718210,2016-05-05,958358500000.0
2337263,2717852,2016-05-05,1437470050.0
2716287,2337263,2016-05-05,3000000000.0
256505,2717799,2016-05-05,178091530200.0
2718056,2713961,2016-05-05,348600000000.0
2718097,2718166,2016-05-05,1000000000000.0
2713961,348159,2016-05-05,1000000000.0
349811,2717920,2016-05-05,95217000000.0
2717799,2713961,2016-05-05,128579292000.0
2713961,2482988,2016-05-05,1000000000.0
2718220,2337263,2016-05-05,1000000000.0
2718166,2713961,2016-05-05,2268828800000.0
2713961,2713480,2016-05-05,1101180997020.0
2718213,2337263,2016-05-05,500000000.0
106251,2717581,2016-05-05,78000000000.0
256505,2717799,2016-05-05,128579292000.0
2718221,2337263,2016-05-05,1000000000.0
2718205,2713961,2016-05-05,224500000000.0
2716343,2337263,2016-05-05,15352132500.0
254550,2717522,2016-05-05,240000000.0
345127,2718198,2016-05-05,200000000000.0
2718093,2337263,2016-05-05,220260223000.0
2718209,2718210,2016-05-05,20000000000.0
256505,2717799,2016-05-05,55720951700.0
2718211,2718212,2016-05-05,108000000000.0
2718195,2717904,2016-05-05,30450600000.0
2718187,2718213,2016-05-05,500000000.0
2716287,2337263,2016-05-05,606353550.0
2716287,2337263,2016-05-05,1473380610.0
2718185,2718202,2016-05-05,1000000000.0
2718154,2713961,2016-05-05,1000000000000.0
2718171,2718220,2016-05-05,1000000000.0
2718192,2713961,2016-05-05,500000000000.0
2718201,2718203,2016-05-05,400000000000.0
2718187,2714351,2016-05-05,30000000000.0
2337263,2716378,2016-05-05,179174050.0
256505,2717799,2016-05-05,138926534400.0
2337263,2718214,2016-05-05,77799990.0
2717888,2717889,2016-05-05,73000000000.0
2337263,2718192,2016-05-05,700000000000.0
2713961,2716287,2016-05-05,2000000000.0
2337263,2717061,2016-05-05,199810000000.0
2716584,193649,2016-05-05,49000000000.0
2718200,2337263,2016-05-05,100000000.0
2473190,2718093,2016-05-05,220260223000.0
2717985,2713961,2016-05-05,207000000000.0
2337263,2717061,2016-05-05,200000000.0
366026,2717985,2016-05-05,207000000000.0
2718203,2713961,2016-05-05,300000000000.0
2718097,2718166,2016-05-05,2268828800000.0
2718201,2718203,2016-05-05,1000000000.0
2713961,2482988,2016-05-05,299000000000.0
2718185,2718186,2016-05-05,19000000000.0
2717888,2717889,2016-05-05,10000000000.0
2718216,2337263,2016-05-05,9000000000.0
2713961,2717507,2016-05-05,900000000.0
2717799,2713961,2016-05-05,174376449000.0
2718223,2337263,2016-05-05,177000000000.0
2716061,2718215,2016-05-05,8000000000.0
2717808,2337263,2016-05-05,500000000000.0
2717799,2713961,2016-05-05,292040766900.0
2337263,2717061,2016-05-05,3624000000000.0
2713961,2716287,2016-05-05,3000000000.0
2337263,2717852,2016-05-05,3597040890.0
2718253,2337263,2016-05-06,103000000000.0
2335320,2708907,2016-05-06,5000000000.0
2718203,2713961,2016-05-06,500000000000.0
2712627,2717838,2016-05-06,80000000000.0
73064,2718131,2016-05-06,10000000000.0
2718240,2713961,2016-05-06,108538200000.0
2337263,2718241,2016-05-06,10000000000.0
256505,2717070,2016-05-06,10651238100.0
2718216,2337263,2016-05-06,45000000000.0
2715814,2337263,2016-05-06,650000000000.0
2337263,2713290,2016-05-06,15015000000.0
106251,2717581,2016-05-06,100000000000.0
2718234,2713961,2016-05-06,796565700000.0
2713961,2714902,2016-05-06,2000000000.0
2718255,2337263,2016-05-06,10000000000.0
2718057,2718226,2016-05-06,1107985300000.0
2717239,2718225,2016-05-06,700000000000.0
2337263,2718050,2016-05-06,27750000000.0
2718233,2717856,2016-05-06,160000000000.0
2713961,2718050,2016-05-06,30902009440.0
2718227,2717854,2016-05-06,9450000000.0
256505,2716752,2016-05-06,90000000000.0
1446477,2718176,2016-05-06,66275900000.0
2718069,2718071,2016-05-06,25766300000.0
73064,2718131,2016-05-06,71382800000.0
256505,2716752,2016-05-06,24000000000.0
2717097,2717988,2016-05-06,700000000000.0
2718198,2713961,2016-05-06,150000000000.0
345127,2718198,2016-05-06,150000000000.0
256505,2717859,2016-05-06,1574220920.0
2706494,2717961,2016-05-06,369763760000.0
2337263,2715947,2016-05-06,500000000.0
2717971,2337263,2016-05-06,40000000000.0
2717838,2713961,2016-05-06,120000000000.0
465958,2718254,2016-05-06,1000000000000.0
2718228,2337263,2016-05-06,90128200000.0
2717405,2337263,2016-05-06,100000000000.0
2717573,2717857,2016-05-06,26646900000.0
2337263,2718241,2016-05-06,1000000000.0
2718187,2718248,2016-05-06,10000000000.0
465958,2718254,2016-05-06,5000000000.0
2337263,2717852,2016-05-06,3000000000.0
256505,2717799,2016-05-06,38210991640.0
2718216,2337263,2016-05-06,30000000000.0
2714755,2718237,2016-05-06,60000000000.0
2718232,2713961,2016-05-06,200000000000.0
43662,2718051,2016-05-06,300000000000.0
2718160,2718228,2016-05-06,90128200000.0
2713961,2718247,2016-05-06,2000000000.0
2718051,2713961,2016-05-06,500000000000.0
2713961,2714902,2016-05-06,28817473097190.0
2717818,2717819,2016-05-06,1000000000.0
2717971,2337263,2016-05-06,4000000000.0
256505,2716899,2016-05-06,50814734400.0
2718252,2713961,2016-05-06,142252500000.0
2717252,2718253,2016-05-06,103000000000.0
2717522,254550,2016-05-06,40000000.0
2715814,2337263,2016-05-06,8345262890.0
2713961,2717528,2016-05-06,49947503460.0
2718248,2337263,2016-05-06,30000000000.0
75087,2718234,2016-05-06,100000000.0
2718203,2713961,2016-05-06,501695500000.0
2710469,2717971,2016-05-06,4000000000.0
2718242,2713961,2016-05-06,196149400000.0
2713961,2715950,2016-05-06,30000000000.0
39180,2718252,2016-05-06,142252500000.0
2337263,2718244,2016-05-06,1000000000.0
2717405,2337263,2016-05-06,90635400000.0
2337263,2713290,2016-05-06,14198040840.0
2718238,2713961,2016-05-06,1067571500000.0
2006008,2718232,2016-05-06,100000000000.0
75087,2718234,2016-05-06,796465700000.0
468690,2718243,2016-05-06,10000000000.0
2337263,2717799,2016-05-06,13436859870.0
2713961,994347,2016-05-06,10000000.0
2716752,2713961,2016-05-06,114000000000.0
2713961,2715814,2016-05-06,650000000000.0
2718187,2718248,2016-05-06,30000000000.0
2717561,2717562,2016-05-06,80000000000.0
2713961,2717031,2016-05-06,1000000000.0
256505,2717799,2016-05-06,73511315100.0
2714755,2718237,2016-05-06,500000000.0
2337263,2714356,2016-05-06,2110000000.0
2337263,2717298,2016-05-06,100000000.0
2337263,2717852,2016-05-06,1446966000.0
255809,2718204,2016-05-06,10000000000000.0
2708848,2718231,2016-05-06,500000000.0
2717553,2717554,2016-05-06,150000000000.0
468690,2718246,2016-05-06,20000000000.0
2718065,2713961,2016-05-06,281000000000.0
2712910,2717405,2016-05-06,90635400000.0
2718057,2718226,2016-05-06,100000000.0
256505,2717799,2016-05-06,59207393200.0
2717818,2717819,2016-05-06,15000000000.0
2715970,2718238,2016-05-06,1067571500000.0
2711974,2718011,2016-05-06,4000000000.0
2713961,2714477,2016-05-06,7454694780.0
2718071,2337263,2016-05-06,25000000000.0
2714734,2717858,2016-05-06,1000000000.0
2717195,2718225,2016-05-06,124419200000.0
2718071,2337263,2016-05-06,25766300000.0
2715710,2715711,2016-05-06,1000000000.0
2718187,2718216,2016-05-06,45000000000.0
2337263,2718050,2016-05-06,4499990.0
2717239,2718225,2016-05-06,1000000.0
2718050,2716957,2016-05-06,27750000000.0
2718201,2718203,2016-05-06,501695500000.0
2718237,2337263,2016-05-06,60000000000.0
2717405,2337263,2016-05-06,1000000000.0
2714734,2717858,2016-05-06,26520000000.0
2713961,2717529,2016-05-06,574220920.0
2718217,2717853,2016-05-06,92775000000.0
299533,2718224,2016-05-06,36935900000.0
254550,2717522,2016-05-06,40000000.0
2713961,348159,2016-05-06,368363760000.0
2717097,2718229,2016-05-06,1000000000.0
2337263,2717298,2016-05-06,2834000000.0
2717988,2337263,2016-05-06,700000000000.0
2710745,2717784,2016-05-06,280000000000.0
2713961,2717031,2016-05-06,363418800000.0
2713961,2715950,2016-05-06,106446660000.0
2337263,2717852,2016-05-06,1810907500.0
70407,2717843,2016-05-06,28000000000.0
2718225,2713961,2016-05-06,125419200000.0
2337263,2718187,2016-05-06,40000000000.0
345127,2718198,2016-05-06,109000000000.0
2337263,2717852,2016-05-06,820485020.0
104349,2718242,2016-05-06,1000000000.0
2717599,2337263,2016-05-06,30000000000.0
2337263,2713493,2016-05-06,124800000000.0
2718171,2718258,2016-05-06,158997700000.0
2718254,2713961,2016-05-06,2005000000000.0
2337263,2718235,2016-05-06,450000000.0
2718257,2337263,2016-05-06,1000000000.0
2717097,2718229,2016-05-06,500000000000.0
2718239,2718240,2016-05-06,107000000000.0
2718198,2713961,2016-05-06,109000000000.0
2713961,2717529,2016-05-06,1000000000.0
2713961,2714902,2016-05-06,15804423722150.0
2717554,2337263,2016-05-06,150000000000.0
2718051,2713961,2016-05-06,501000000000.0
1756569,2718255,2016-05-06,10000000000.0
2717914,2717915,2016-05-06,1000000000000.0
2718050,2716957,2016-05-06,30906509430.0
2712627,2717838,2016-05-06,60000000000.0
2718171,2718257,2016-05-06,1000000000.0
2717807,2717808,2016-05-06,446800000000.0
2713961,2715950,2016-05-06,1000000000.0
2706494,2717961,2016-05-06,1631180000000.0
2718051,2713961,2016-05-06,300000000000.0
2718236,2718176,2016-05-06,20000000000.0
2710469,2717971,2016-05-06,40000000000.0
2710745,2717784,2016-05-06,6000000000.0
