from,to,date,value
4397060,4397061,2016-10-26,1e+19
4396452,4394830,2016-10-26,9.99e+21
4392573,4397051,2016-10-26,5.15e+20
73770,4396333,2016-10-26,1e+22
4397059,1806764,2016-10-26,6.2326869806094e+20
4397021,2853315,2016-10-26,8.8105726872247e+19
4397001,4396958,2016-10-26,3.162e+19
4396636,4396238,2016-10-26,1e+22
4397110,4396027,2016-10-26,1.522e+19
193337,4395898,2016-10-26,6.000309132e+22
4397068,4396027,2016-10-26,6.261e+19
4392573,4394830,2016-10-26,7.3465300021e+20
4395898,4392518,2016-10-26,1e+21
4392573,4397057,2016-10-26,9.33e+18
2853399,4396714,2016-10-26,3.2519e+20
4397047,31964,2016-10-26,8.8105726872247e+19
193337,255996,2016-10-26,6.8221985396914e+21
4397000,4396958,2016-10-26,3.249e+19
193337,31331,2016-10-26,5.746939e+19
57843,4374884,2016-10-26,1.6e+20
4370347,4392668,2016-10-26,3e+18
2663875,4397013,2016-10-26,1.185e+20
4396660,4396661,2016-10-26,2e+19
193337,4395539,2016-10-26,4.998e+20
4392573,4397046,2016-10-26,5.9999e+20
197329,3114036,2016-10-26,3.333e+21
4396635,4397019,2016-10-26,3.5e+19
2577056,4397026,2016-10-26,1.8972e+22
2853112,2853315,2016-10-26,8.8105726872247e+19
4396389,4397005,2016-10-26,1e+20
4397098,4396027,2016-10-26,1.80273314e+20
4396389,4397005,2016-10-26,5e+19
4397076,4396027,2016-10-26,3.17814e+20
4396997,4396998,2016-10-26,2e+18
67660,4391591,2016-10-26,2.2728e+22
2853122,2853315,2016-10-26,8.8105726872247e+19
4397070,4396027,2016-10-26,1.6864e+20
2209426,4395104,2016-10-26,5e+21
2853127,2853315,2016-10-26,8.8105726872247e+19
2702410,4395534,2016-10-26,29699703000.0
193337,254985,2016-10-26,3.498e+20
4392573,4392366,2016-10-26,7.39138633706e+21
4397095,4396027,2016-10-26,1.82446646e+20
348579,4396961,2016-10-26,2.14106e+20
4392573,382844,2016-10-26,2.5e+19
2853111,2853315,2016-10-26,8.8105726872247e+19
4397081,4396027,2016-10-26,1.07399e+20
2853392,2853315,2016-10-26,8.8105726872247e+19
4396636,4396641,2016-10-26,1e+19
43378,4397055,2016-10-26,1e+20
4392573,4396962,2016-10-26,1.5799e+20
4396996,4396958,2016-10-26,2.47e+19
260001,4397008,2016-10-26,5e+18
193337,4392512,2016-10-26,2.72003e+21
4397116,4396027,2016-10-26,3.88184983e+20
2209426,4396977,2016-10-26,4e+21
193337,1738793,2016-10-26,1.9998e+21
4396452,4394688,2016-10-26,1e+19
4392573,4397040,2016-10-26,9.9999e+20
104349,4396960,2016-10-26,1e+18
4396725,4395505,2016-10-26,6.849288e+18
4397097,4396027,2016-10-26,5.869999e+19
4396957,4396958,2016-10-26,5e+18
4397090,4397091,2016-10-26,1e+20
4396994,4396995,2016-10-26,1.0571698242141276e+21
4396809,4397014,2016-10-26,1.3160628815307618e+22
4392573,4396839,2016-10-26,9.999e+19
1939878,2702410,2016-10-26,1e+19
4396452,4394830,2016-10-26,1e+19
78193,4396972,2016-10-26,2.2728e+22
193337,4274886,2016-10-26,3.037639228e+22
2663875,4397013,2016-10-26,2e+18
197329,3114036,2016-10-26,1.123e+18
1939878,2702410,2016-10-26,1000.0
2474218,4396955,2016-10-26,5.72241e+21
4396986,4396987,2016-10-26,2.9842e+20
193337,4395863,2016-10-26,1.206141647e+22
2204,4395898,2016-10-26,1e+21
4397003,4396958,2016-10-26,3.543e+19
4396959,4396211,2016-10-26,9.964e+19
193337,243667,2016-10-26,6.47998e+22
2335550,4397039,2016-10-26,6e+21
193337,73282,2016-10-26,5.0294814e+20
4396703,4396178,2016-10-26,2.4999e+22
31434,4396982,2016-10-26,4.234022437910101e+20
2713759,4396423,2016-10-26,2.4e+21
2853123,2853315,2016-10-26,8.8105726872247e+19
2474218,4396955,2016-10-26,2e+21
4397041,4392573,2016-10-26,1e+19
193337,345696,2016-10-26,2.86616942e+21
4396660,4396661,2016-10-26,1e+19
4397111,4396027,2016-10-26,3.2807665e+20
53996,4397017,2016-10-26,1.6e+19
193337,3844209,2016-10-26,1e+18
4397115,4396027,2016-10-26,1.00768317e+20
33300,4397012,2016-10-26,2.6867525867203104e+20
4397085,4396027,2016-10-26,1.74461e+20
2716629,4396999,2016-10-26,1e+19
2853323,2853315,2016-10-26,8.8105726872247e+19
4397079,4396027,2016-10-26,9.6854e+19
193337,4397006,2016-10-26,1.998e+20
193337,2707016,2016-10-26,5e+16
2853099,2853315,2016-10-26,8.8105726872247e+19
4392573,4391003,2016-10-26,1.299e+19
2853364,4397004,2016-10-26,1.4e+20
2853304,2853315,2016-10-26,8.8105726872247e+19
4396976,4390968,2016-10-26,1.1e+19
2702410,4395534,2016-10-26,1.0999999999885e+19
2853126,2853315,2016-10-26,8.8105726872247e+19
2209426,4395104,2016-10-26,1.9e+21
193337,382844,2016-10-26,2.93108771e+21
484963,4390998,2016-10-26,1e+19
57843,4396557,2016-10-26,2e+20
4397043,4395903,2016-10-26,2.0576493442642144e+21
242690,4397030,2016-10-26,1.760888e+22
2853303,2853315,2016-10-26,8.8105726872247e+19
2204,2641198,2016-10-26,5e+19
4397044,4397045,2016-10-26,1.0313294047610432e+21
65733,4396487,2016-10-26,6e+21
4397068,4396027,2016-10-26,62610.0
484963,4397050,2016-10-26,5e+19
2853308,2853315,2016-10-26,8.8105726872247e+19
4397071,4396027,2016-10-26,9.881e+19
4396707,4389017,2016-10-26,2.4e+20
4397053,4397054,2016-10-26,7.169173075000052e+21
4392573,4396971,2016-10-26,1.408173461e+22
4396989,4396990,2016-10-26,1.0220371469254477e+22
4394988,4397069,2016-10-26,4e+18
4397104,4396027,2016-10-26,1.64289985e+20
193337,2707016,2016-10-26,1.00155e+21
2853902,2853315,2016-10-26,8.8105726872247e+19
2853364,4397004,2016-10-26,1.4056569929271594e+20
242690,4397029,2016-10-26,4e+18
4397096,4396027,2016-10-26,3.5219994e+19
4397087,4396027,2016-10-26,9.5113322e+19
2702410,1939878,2016-10-26,297000.0
67660,4391591,2016-10-26,1.5e+19
4392573,4390012,2016-10-26,2.394474412e+21
193337,256494,2016-10-26,2.34e+19
72874,4395700,2016-10-26,7e+21
193337,219052,2016-10-26,3.48e+19
193337,4393133,2016-10-26,5.00075254e+21
4396981,8617,2016-10-26,1e+22
4396652,4396636,2016-10-26,5e+17
4397002,4396958,2016-10-26,2.972e+19
1681069,4397067,2016-10-26,3.67404270429e+18
31434,4396982,2016-10-26,1e+18
4397113,4396027,2016-10-26,9.78333e+19
4397074,4396027,2016-10-26,1.58749e+20
3844297,4397031,2016-10-26,1.6531576245307617e+21
4397093,4397094,2016-10-26,6e+18
4397007,4396467,2016-10-26,7.2044497580256e+20
4396668,4396968,2016-10-26,4.549674126575238e+21
4392573,4397042,2016-10-26,5.4434809632e+20
4397117,4396027,2016-10-26,1.5287832e+20
4392573,382844,2016-10-26,1e+20
4392573,4272218,2016-10-26,1.0405448906e+20
193337,4391341,2016-10-26,5e+20
1939878,2702410,2016-10-26,1e+18
4397075,4396027,2016-10-26,1.67338e+20
4397023,2853315,2016-10-26,8.8105726872247e+19
193337,348579,2016-10-26,5.4906e+19
4397045,4395281,2016-10-26,1.0392007990268566e+21
4397101,4396027,2016-10-26,3.42261651e+20
193337,4396538,2016-10-26,9.88e+19
4397103,4396027,2016-10-26,1.30548321e+20
4397089,4396027,2016-10-26,1.90431649e+20
4392573,4394830,2016-10-26,9.999e+19
193337,4395418,2016-10-26,1.9954031e+20
75594,4396944,2016-10-26,2.8e+21
75594,4396944,2016-10-26,1.434e+21
2714408,4396967,2016-10-26,1e+20
2716629,4396999,2016-10-26,1e+22
4397100,4396027,2016-10-26,1.82604984e+20
193337,4396538,2016-10-26,1.2998e+21
2853101,2853315,2016-10-26,8.8105726872247e+19
4274818,4397009,2016-10-26,1e+19
4392573,4397040,2016-10-26,9.99e+18
72224,4396659,2016-10-26,1.5974047429593e+21
4396635,4397019,2016-10-26,8.02e+19
4396957,4396958,2016-10-26,1.896e+19
235848,4396988,2016-10-26,5e+21
2853315,4395281,2016-10-26,2.819383259911904e+21
4397065,4397066,2016-10-26,2.7985e+20
8617,2204,2016-10-26,2.2e+22
2853347,4396979,2016-10-26,1.6737e+20
65733,4396981,2016-10-26,1e+22
4396950,412420,2016-10-26,5.10202829e+20
2702410,4395534,2016-10-26,109999010.0
333914,4397022,2016-10-26,6.4e+20
4392573,4395894,2016-10-26,3.9999e+20
4392573,4397040,2016-10-26,2.71182656509e+21
4396964,4396965,2016-10-26,3e+21
67660,4397028,2016-10-26,1e+18
4396638,4397016,2016-10-26,7.77063660219566e+20
193337,2209426,2016-10-26,7.19015797e+21
4392573,4396953,2016-10-26,1e+18
4397058,1806764,2016-10-26,3.5808697229917e+21
4397106,4396027,2016-10-26,2.5078832e+20
193337,2699915,2016-10-26,4.7496e+17
193337,4397093,2016-10-26,5.8e+18
4397082,4396027,2016-10-26,3.57368e+20
4396672,4396843,2016-10-26,6e+21
4392573,4395894,2016-10-26,4.5355530193e+20
4396235,4376680,2016-10-26,4e+18
73093,73093,2016-10-26,3.898956e+21
458243,2200345,2016-10-26,1.2e+22
2853113,2853315,2016-10-26,8.8105726872247e+19
2204,4395452,2016-10-26,9.9e+19
4397088,4396027,2016-10-26,9.8811651e+19
4392573,382844,2016-10-26,2.82266333038e+21
193337,4392510,2016-10-26,2.867e+21
4396985,4396979,2016-10-26,1.6928e+20
57843,4374884,2016-10-26,2e+20
260001,4397008,2016-10-26,1e+21
4397112,4396027,2016-10-26,2.9146905e+20
4396369,4396370,2016-10-26,4.946499831232762e+19
4396011,4396076,2016-10-26,1.248445537598558e+22
4396983,4396984,2016-10-26,3.05e+20
2713759,4396423,2016-10-26,1e+18
4396950,412420,2016-10-26,9e+20
4396660,4396661,2016-10-26,1.31193e+21
2853069,2853315,2016-10-26,8.8105726872247e+19
4396660,4396661,2016-10-26,1.3e+21
2853110,2853315,2016-10-26,8.8105726872247e+19
4392573,2209426,2016-10-26,3.99999e+21
4392573,348579,2016-10-26,1.251060509e+20
4397102,4396027,2016-10-26,2.32843297e+20
193337,4393133,2016-10-26,6.8428e+21
2852958,2854425,2016-10-26,9.211953598920712e+18
4397080,4396027,2016-10-26,1.02724e+20
2209426,4395104,2016-10-26,3e+21
2853100,2853315,2016-10-26,8.8105726872247e+19
4397025,4395568,2016-10-26,6.44262710234717e+20
260001,4397052,2016-10-26,1e+19
4397034,333738,2016-10-26,1.1829153899095618e+19
2853301,2853315,2016-10-26,8.8105726872247e+19
4396651,4396868,2016-10-26,4e+20
4397010,4397011,2016-10-26,5e+18
342970,2219252,2016-10-26,1e+20
349811,4396956,2016-10-26,7.2674e+20
4392573,4390012,2016-10-26,1.99e+18
4396086,4374885,2016-10-26,1e+20
73857,4396966,2016-10-26,6.366e+21
4396864,4392711,2016-10-26,4e+19
4397035,333738,2016-10-26,1.007976391486701e+19
4397032,4397033,2016-10-26,1.3736e+22
57843,4396444,2016-10-26,2e+20
193337,4396009,2016-10-26,1.000098e+23
2641198,8617,2016-10-26,1.2639766e+23
4397036,333738,2016-10-26,1.0245267829468378e+20
4397062,4392573,2016-10-26,1.9998e+22
484963,4397050,2016-10-26,5.6357e+21
193337,2219271,2016-10-26,1.8e+18
4396992,4396958,2016-10-26,4.206e+19
4396974,4396975,2016-10-26,1e+19
4274085,4396948,2016-10-26,3e+22
2204,4395452,2016-10-26,1.5e+21
4397060,4397061,2016-10-26,3.512200180208e+21
193337,382844,2016-10-26,2.5e+19
193337,4395750,2016-10-26,1.4142551e+21
72874,4395700,2016-10-26,1e+20
2853906,2853315,2016-10-26,8.8105726872247e+19
2853276,2853315,2016-10-26,8.8105726872247e+19
4396636,4396696,2016-10-26,4e+21
4397072,4396027,2016-10-26,4.0127e+20
4397084,4396027,2016-10-26,1.02724e+20
2853841,2853315,2016-10-26,8.8105726872247e+19
43378,4397055,2016-10-26,5.02799e+21
4397099,4396027,2016-10-26,7.4353321e+19
2853422,2853315,2016-10-26,8.8105726872247e+19
4397045,4395281,2016-10-26,1.0313294047610432e+21
458243,2200345,2016-10-26,6e+20
462410,4394876,2016-10-26,1e+21
2853103,2853315,2016-10-26,8.8105726872247e+19
4397024,2853315,2016-10-26,8.8105726872247e+19
4396636,4396652,2016-10-26,2e+21
193337,4392372,2016-10-26,9.88e+19
4396962,4396963,2016-10-26,1.58e+20
72874,4395700,2016-10-26,1.7124e+22
2851811,4395790,2016-10-26,30000000.0
4397105,4396027,2016-10-26,1.4391498e+20
4392573,4375082,2016-10-26,1.99999e+21
4397018,2853315,2016-10-26,8.8105726872247e+19
193337,4370688,2016-10-26,9.8e+18
4382077,4397027,2016-10-26,1000000000.0
4397038,333738,2016-10-26,3.354560918210685e+20
4392573,4377663,2016-10-26,1e+19
43378,4396736,2016-10-26,1e+20
4392573,4396155,2016-10-26,5.4678453244e+21
4397049,4397045,2016-10-26,1.0392007990268566e+21
2851811,4395790,2016-10-26,5.9163e+22
4397073,4396027,2016-10-26,1.25328e+20
462410,4394876,2016-10-26,5e+22
260001,4397052,2016-10-26,7.432772476983e+21
4397114,4396027,2016-10-26,1.632549e+20
4392573,4397048,2016-10-26,2.976e+20
4397090,4397091,2016-10-26,2.51353e+21
4397078,4396027,2016-10-26,2.85963e+20
4397056,1806764,2016-10-26,1e+18
4395753,4397027,2016-10-26,20000000.0
193337,4397063,2016-10-26,5.698e+20
2851811,4395790,2016-10-26,59163000.0
193337,1941795,2016-10-26,5e+21
4397037,333738,2016-10-26,3.296017195599205e+20
2853875,2853315,2016-10-26,8.8105726872247e+19
193337,4397107,2016-10-26,2.74634847e+21
4396993,8617,2016-10-26,1.2e+22
4388882,4388883,2016-10-26,2.727776e+22
193337,4391341,2016-10-26,6.847e+19
4392573,3844297,2016-10-26,1.652194743e+21
4397083,4396027,2016-10-26,9.1963e+19
4397077,4396027,2016-10-26,1.643e+20
74423,4397064,2016-10-26,2.284619e+22
2715974,2715975,2016-10-27,2.878806588327982e+22
4397173,8617,2016-10-27,9.08189e+21
32070,4396338,2016-10-27,1.2614572687225e+20
4392573,4397046,2016-10-27,1.9995e+20
2196370,4397135,2016-10-27,1e+18
193337,2336159,2016-10-27,9.9998e+21
4397219,4396255,2016-10-27,3.255283158e+20
193337,4387301,2016-10-27,1.07360671e+21
4396389,4397005,2016-10-27,1e+20
193337,31906,2016-10-27,6.85739498e+21
4397145,4396255,2016-10-27,1.017466508e+20
4397209,4397210,2016-10-27,1e+19
2700171,2700174,2016-10-27,4.2068326789371e+19
4382077,4395753,2016-10-27,1.5e+22
31966,4396338,2016-10-27,3.1824572687225e+20
32108,4396340,2016-10-27,8.8105726872247e+19
4397181,4397183,2016-10-27,2.9349995434445e+19
4393133,4393134,2016-10-27,1.4e+21
4229519,66024,2016-10-27,1.9e+20
4396716,4396661,2016-10-27,3.51e+20
84870,4394048,2016-10-27,8.415741304078492e+22
4392573,4395882,2016-10-27,4.095e+19
4392573,4397157,2016-10-27,2.4169679824e+20
31980,4396338,2016-10-27,8.8105726872247e+19
4274085,4396948,2016-10-27,1e+18
4396978,4375818,2016-10-27,4e+21
4397167,4396255,2016-10-27,6.35916567e+19
4392573,4397218,2016-10-27,1.71067601392e+21
68894,4397202,2016-10-27,1.0412e+22
32078,4396340,2016-10-27,8.8105726872247e+19
4395753,4397027,2016-10-27,5e+21
4392573,225162,2016-10-27,1.5e+19
2214238,1907402,2016-10-27,1.5653330898371e+19
4397148,4396255,2016-10-27,7.1418322e+19
4392573,225162,2016-10-27,1.16926956e+20
4397146,4396255,2016-10-27,1.0174665e+20
32002,4396338,2016-10-27,3.5438572687225e+20
31967,4396338,2016-10-27,8.8105726872247e+19
193337,4397063,2016-10-27,3.5153e+21
32001,4396338,2016-10-27,3.6008572687225e+20
2715136,4397212,2016-10-27,1e+21
31979,4396338,2016-10-27,8.8105726872247e+19
32102,4396340,2016-10-27,8.8105726872247e+19
32058,4396338,2016-10-27,2.8591572687225e+20
4397203,2211640,2016-10-27,1.154990559444e+20
193337,92773,2016-10-27,6.01230546e+21
4397180,4397181,2016-10-27,1.3696664536074e+19
4397174,4397175,2016-10-27,1.5653330898371e+19
2196370,4397211,2016-10-27,2e+20
2715975,2715974,2016-10-27,1e+18
4397150,4396255,2016-10-27,2.49719986e+20
4397142,4396027,2016-10-27,3.2981665e+20
4397197,4396338,2016-10-27,8.8105726872247e+19
4397119,4396027,2016-10-27,3.814966499e+20
4392573,225162,2016-10-27,3.72027192e+19
31965,4396338,2016-10-27,8.8105726872247e+19
4396716,4396661,2016-10-27,7.27e+20
4392573,4397207,2016-10-27,1.0573e+21
2218861,4396973,2016-10-27,2.1000354841860983e+21
38743,4397170,2016-10-27,1.5e+21
2700180,4397168,2016-10-27,9.7833318114816e+19
2715136,4397212,2016-10-27,5.23e+20
193337,4396524,2016-10-27,6.0098e+21
2196370,4397135,2016-10-27,1e+21
4392573,2480944,2016-10-27,2.32895e+21
193337,344078,2016-10-27,1.32738817e+21
2218861,4396973,2016-10-27,9.8e+19
4397186,4397187,2016-10-27,1.3696664536074e+19
4397130,4397131,2016-10-27,1.6264999452133e+20
4397155,4396255,2016-10-27,1.995533235e+20
193337,256514,2016-10-27,3.264740857e+22
4396997,4396998,2016-10-27,2.3078935232756544e+21
4397209,4376350,2016-10-27,3.19849949778901e+20
4397216,4376350,2016-10-27,5.859999086889e+20
32039,4396338,2016-10-27,8.8105726872247e+19
193337,468880,2016-10-27,3.73955679e+21
32029,4396338,2016-10-27,2.4787572687225e+20
4396864,4392711,2016-10-27,4.9e+20
4397120,4396027,2016-10-27,3.04334984e+20
193337,4397063,2016-10-27,2.162437751e+22
32060,4396338,2016-10-27,1.8510572687225e+20
4397164,4397165,2016-10-27,3.765808100523597e+22
4397190,4397191,2016-10-27,1.3696664536074e+19
193337,2336159,2016-10-27,9.9972e+21
4397159,4396255,2016-10-27,3.673216494e+20
193337,4395746,2016-10-27,2.10858e+22
4397189,1907402,2016-10-27,1.15443315375485e+20
32003,4396338,2016-10-27,8.8105726872247e+19
31975,4396338,2016-10-27,2.7259572687225e+20
2849030,4393200,2016-10-27,2.27e+20
32034,4396338,2016-10-27,1.6037572687225e+20
4397217,2490288,2016-10-27,2.126545e+21
2196370,4397211,2016-10-27,1e+22
4397166,4396255,2016-10-27,1.0468165e+20
67660,4391591,2016-10-27,2.273051e+22
256514,4397215,2016-10-27,2.64740857e+21
193337,2336159,2016-10-27,6.48e+19
193337,468880,2016-10-27,4.92359663e+21
235848,4395167,2016-10-27,1e+19
4397182,4397183,2016-10-27,1.4674997717223e+19
4274085,4396948,2016-10-27,1e+23
32041,4396338,2016-10-27,8.8105726872247e+19
32105,4396340,2016-10-27,8.8105726872247e+19
31969,4396338,2016-10-27,8.8105726872247e+19
2196370,4397138,2016-10-27,1e+18
4392573,57843,2016-10-27,2.0038260806e+20
4397149,4396255,2016-10-27,8.4136653e+19
4392573,4397223,2016-10-27,4.95026e+21
193337,219052,2016-10-27,2.598e+20
4397122,4396027,2016-10-27,3.44218317e+20
4392573,486260,2016-10-27,1.126966324e+19
4392573,4394830,2016-10-27,6.19995e+21
193337,4395733,2016-10-27,7.21141486e+21
4397118,4396027,2016-10-27,2.8520165129e+20
32066,4396338,2016-10-27,3.5247572687225e+20
2852915,2211640,2016-10-27,1.0127857962314824e+21
4397171,4397172,2016-10-27,1.3696664536074e+19
4397200,4392573,2016-10-27,1.5921861018013332e+22
53996,4397017,2016-10-27,2.7e+21
2700174,2700175,2016-10-27,5.6743324506594e+19
4397152,4396255,2016-10-27,9.3919985e+19
4392573,4396716,2016-10-27,5e+18
4397226,4396255,2016-10-27,1.01746650839e+20
4392573,2197955,2016-10-27,9.895e+19
4397136,4397131,2016-10-27,7.9721662253297e+19
4392573,4397051,2016-10-27,4.6062627412e+21
4397154,4396255,2016-10-27,1.007683176e+20
4397193,1907402,2016-10-27,5.5764991325445e+19
4392573,342221,2016-10-27,1.03999e+21
32075,4396338,2016-10-27,8.8105726872247e+19
4397183,4397189,2016-10-27,5.8699990868891e+19
2715974,2715975,2016-10-27,1e+18
2852845,2211640,2016-10-27,2.21145716828029e+20
2700175,2699932,2016-10-27,7.0439989042668e+19
2852896,2211640,2016-10-27,1.154990559444e+20
4397179,1907402,2016-10-27,1.41151648556632e+20
4392573,4394831,2016-10-27,3.62483420645e+21
4397225,4396255,2016-10-27,2.5727331994e+20
4397206,2211640,2016-10-27,8.6452072276325e+20
32030,4396338,2016-10-27,8.8105726872247e+19
4397227,4396255,2016-10-27,9.5603319941e+19
4397123,4396027,2016-10-27,8.60933199e+19
4397160,4396255,2016-10-27,1.67224984e+20
193337,4392513,2016-10-27,2.23855494e+21
4397121,4396027,2016-10-27,1.7592665e+20
193337,2714310,2016-10-27,1.5e+22
4397177,4397179,2016-10-27,3.0328328615593e+19
4392573,2480944,2016-10-27,9.5e+17
4397131,4397185,2016-10-27,5.07083316288587e+20
73933,4396387,2016-10-27,3.8e+20
193337,4397063,2016-10-27,1.8207823e+20
38743,4397170,2016-10-27,5e+20
4397133,1806764,2016-10-27,1.393565695875e+21
31968,4396338,2016-10-27,3.1443572687225e+20
4363684,4396368,2016-10-27,3.7e+19
4397133,1806764,2016-10-27,1.33783707e+18
4397178,4397179,2016-10-27,1.4674997717223e+19
32064,4396338,2016-10-27,8.8105726872247e+19
4397156,4396255,2016-10-27,3.49984984e+20
31964,4396338,2016-10-27,1.76211453744494e+20
254750,4396024,2016-10-27,1e+21
4397194,4392573,2016-10-27,1e+22
4397175,4397179,2016-10-27,5.869999086889e+19
4392573,255588,2016-10-27,1.34795e+21
2196370,4397211,2016-10-27,1.4e+22
32077,4396340,2016-10-27,1.6418572687225e+20
2204,57843,2016-10-27,3e+20
31999,4396338,2016-10-27,8.8105726872247e+19
53996,4397017,2016-10-27,5.000311222505707e+21
31973,4396338,2016-10-27,8.8105726872247e+19
4397168,4397169,2016-10-27,1.13486649013187e+20
32074,4396338,2016-10-27,3.2775572687225e+20
4397137,4397131,2016-10-27,1.214583295287e+20
32069,4396338,2016-10-27,2.6118572687225e+20
4397224,4396255,2016-10-27,3.127533181148e+20
193337,4387301,2016-10-27,1.8e+18
2204,57843,2016-10-27,6e+19
4397172,4397175,2016-10-27,2.7393329072148e+19
4392573,4397139,2016-10-27,9.99995e+21
4392573,2480944,2016-10-27,4.29425e+21
2852907,2211640,2016-10-27,9.1706406005339e+20
193337,4395811,2016-10-27,4.8e+18
193337,255572,2016-10-27,5.39955714e+21
193337,4397093,2016-10-27,9.16398756e+21
4397125,4397126,2016-10-27,8.370878008322131e+21
2219238,4397140,2016-10-27,1.8975118636568213e+21
2700167,2700171,2016-10-27,2.8371662253297e+19
4396389,4397005,2016-10-27,5e+20
2716165,4397132,2016-10-27,1.443179606173897e+22
32082,4396340,2016-10-27,8.8105726872247e+19
32065,4396338,2016-10-27,1.2553e+20
57843,4396557,2016-10-27,6e+19
4397153,4396255,2016-10-27,1.03703317e+20
32081,4396340,2016-10-27,8.8105726872247e+19
4392573,4397195,2016-10-27,5.26845151e+19
193337,4395842,2016-10-27,1.83795388e+21
32004,4396338,2016-10-27,3.6769572687225e+20
4397169,1907402,2016-10-27,1.27183313549261e+20
4397134,31861,2016-10-27,8.8105726872247e+19
4392573,2698708,2016-10-27,1.6487525435e+20
32027,4396338,2016-10-27,3.2204572687225e+20
4397222,4396255,2016-10-27,1.10493321767e+20
4397209,4376350,2016-10-27,7.2564155176688e+20
4392573,4377663,2016-10-27,2.4413625e+20
4392573,4397196,2016-10-27,3.8300856279e+21
193337,2851856,2016-10-27,4.98e+19
2714287,4376516,2016-10-27,9.86e+19
4397220,4396255,2016-10-27,9.7833318e+19
4397161,4396255,2016-10-27,3.3008998e+20
2715136,4397212,2016-10-27,8.4e+17
